street,candidate,link_count,full,first,last,alias,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,occ10,occ11,occ12,occ13,occ14,occ15,occ16,occ17,occ18,occ19,occ20,rel_born,rel_died,rel_buried,rel_edu,rel_work,district,proba
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2454992,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0.0,Q6858,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,Q1681572,1.0
Gustav-Stresemann-Straße,Q103955,560,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q3117,1.0
Thomas-Mann-Straße,Q37030,3712,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.2,Q181541,1.0
Heinrich-Heine-Straße,Q44403,2250,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.0,0.0,0.4,0.2,Q181541,1.0
Adam-Stegerwald-Straße,Q63434,92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q3917,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1666666666666666,0.0,Q2596714,1.0
Ignaz-Böckenhoff-Weg,Q45775345,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,Q200247,1.0
Fritz-Reuter-Straße,Q76492,554,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q6968,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q14917,1.0
Dieselstraße,Q12674,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.1666666666666666,0.0,Q21042078,1.0
Gutenbergstraße,Q8958,462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.25,0.0,0.25,0.25,Q2904,1.0
Haydnstraße,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q243526,1.0
Walther-Rathenau-Straße,Q135645,565,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,Q885372,1.0
Dietrich-Bonhoeffer-Straße,Q76326,749,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,Q200894,1.0
Zeppelinstraße,Q75780,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.0,Q6187,1.0
Dieselstraße,Q12674,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q3959,1.0
Richard-Wagner-Straße,Q1511,6010,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,Q3830,1.0
Eichendorffweg,Q77204,747,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q5999,1.0
Käthe-Kollwitz-Straße,Q142472,769,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q1311631,1.0
Rudolf-Diesel-Straße,Q12674,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q4074,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0.0,Q3167,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q6968,1.0
Fichtestraße,Q102585,718,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q3167,1.0
Bertha-von-Suttner-Straße,Q18456,293,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.1666666666666666,0.0,0.0,Q1311631,1.0
Edith-Stein-Weg,Q76749,333,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.25,0.0,Q1718,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.0,Q2805,1.0
Adalbert-Stifter-Straße,Q168542,562,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q6968,1.0
Johannes-Kepler-Straße,Q8963,804,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q3959,1.0
Melanchthonstraße,Q76325,1686,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.0,Q2805,1.0
Theodor-Heuss-Straße,Q2594,1404,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,Q432917,1.0
Petra-Kelly-Allee,Q61227,144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.0,0.25,0.0,1.0,Q586,1.0
Hermann-Löns-Straße,Q77486,348,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.0,Q889058,1.0
Max-Planck-Straße,Q9021,543,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q3912,1.0
Nikolaus-Groß-Straße,Q68294,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.0,0.0,Q1132,1.0
Theodor-Heuss-Straße,Q2594,1404,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.6,Q200044,1.0
Spitzweggasse,Q164979,260,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,Q2166611,1.0
Nikolaus-Lenau-Straße,Q84280,338,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3117,1.0
Anne-Frank-Hof,Q4583,744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.0,0.0,Q2107,1.0
Nikolaus-Lenau-Straße,Q84280,338,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q6015,1.0
Rembrandtstraße,Q5598,1174,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q4175,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q14895,1.0
Wilhelm-Raabe-Straße,Q60647,563,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q14895,1.0
Rudolf-Diesel-Straße,Q12674,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q6823,1.0
Goethestraße,Q5879,8538,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q6858,1.0
Thomas-Mann-Straße,Q37030,3712,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.2,Q6863,1.0
Eduard-Mörike-Straße,Q63699,557,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q14895,1.0
Heinrich-Heine-Straße,Q44403,2250,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.0,0.0,0.4,0.2,Q14895,1.0
Zeppelinstraße,Q75780,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.0,Q1920323,1.0
Max-Planck-Straße,Q9021,543,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q181504,1.0
Eichendorffstraße,Q77204,747,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q10903,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q10903,1.0
Rudolf-Diesel-Straße,Q12674,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q225729,1.0
Hans-Sachs-Straße,Q19543,426,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Q876278,1.0
Albert-Einstein-Straße,Q937,2225,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.2,0.0,0.0,0.2,0.2,Q6823,1.0
Gabriele-Münter-Weg,Q463978,197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q7036,1.0
Rudolf-Diesel-Ring,Q12674,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.2,0.0,Q200208,1.0
Mozartstraße,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q243526,1.0
Wilhelm-Leuschner-Straße,Q213868,167,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q7028,1.0
Bertha-von-Suttner-Straße,Q18456,293,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,Q512233,1.0
Rembrandtstraße,Q5598,1174,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q6842,1.0
Simon-Dach-Straße,Q77285,98,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1982226,1.0
Walther-Rathenau-Straße,Q135645,565,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.2,0.2,0.2,0.0,Q486577,1.0
Lenaustraße,Q84280,338,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2838,1.0
Zeppelinstraße,Q75780,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.0,Q14895,1.0
Gerhart-Hauptmann-Platz,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q3117,1.0
Dietrich-Bonhoeffer-Straße,Q76326,749,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,Q6916,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q1520802,1.0
Lenaustraße,Q84280,338,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1520802,1.0
Mozartstraße,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2904,1.0
Goethestraße,Q5879,8538,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q241358,1.0
Anne-Frank-Straße,Q4583,744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q5642,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q1621880,1.0
Robert-Koch-Straße,Q37193,488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0.2,0.0,0.2,0.0,Q243474,1.0
Lise-Meitner-Straße,Q56189,311,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3949,1.0
Gaußstraße,Q6722,852,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.0,Q2107,1.0
Eichendorffstraße,Q77204,747,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q4615,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q3943,1.0
Konrad-Adenauer-Straße,Q2492,2452,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.75,Q2107,1.0
Dieselstraße,Q12674,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.1666666666666666,0.0,Q2235530,1.0
Mozartstraße,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1486892,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1666666666666666,0.0,Q1486892,1.0
Richard-Wagner-Straße,Q1511,6010,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,Q1486892,1.0
Arminiusstraße,Q68880,542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.0,0.0,0.0,Q894910,1.0
Richard-Wagner-Straße,Q1511,6010,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.0,0.2,0.2,0.0,Q4094,1.0
Richard-Wagner-Straße,Q1511,6010,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,Q896720,1.0
Bertolt-Brecht-Straße,Q38757,4997,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0.0,0.2,0.2,0.0,Q7036,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q896720,1.0
Wilhelm-Raabe-Straße,Q60647,563,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q3167,1.0
Theodor-Storm-Straße,Q26993,838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,Q7036,1.0
Robert-Koch-Straße,Q37193,488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0.2,0.0,0.2,0.0,Q7028,1.0
Willy-Brandt-Platz,Q2514,1938,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.4,Q162976,1.0
Thomas-Mann-Straße,Q37030,3712,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,Q130096,1.0
Elsa-Brändström-Straße,Q469673,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q10941,1.0
Ludwig-Richter-Weg,Q551896,341,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,Q1264449,1.0
Konrad-Zuse-Straße,Q60093,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.2,0.2,0.0,0.2,0.0,Q3917,1.0
Konrad-Adenauer-Ufer,Q2492,2452,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.5,0.5,0.5,0.5,Q3005,1.0
Hugo-Merckens-Straße,Q1635446,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,Q4083,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q7088,1.0
Fritz-Reuter-Straße,Q76492,554,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q1959116,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q7088,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q7088,1.0
Annette-Kolb-Straße,Q71112,87,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,Q389803,1.0
Eichendorffstraße,Q77204,747,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q5276,1.0
Heinrich-Heine-Straße,Q44403,2250,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.0,0.0,0.6,0.2,Q204860,1.0
Friedrich-Ebert-Straße,Q2646,829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.2,Q2974,1.0
Nikolaus-Kopernikus-Weg,Q619,602,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,Q3905,1.0
Konrad-Zuse-Weg,Q60093,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q1651861,1.0
Von-Eichendorff-Straße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q243337,1.0
Max-Planck-Straße,Q9021,543,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q14884,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0.0,Q14884,1.0
Robert-Koch-Straße,Q37193,488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0.2,0.0,0.2,0.0,Q14884,1.0
Gerhart-Hauptmann-Straße,Q43523,2067,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2,0.0,Q204860,1.0
Ludwig-Uhland-Straße,Q61058,485,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q204860,1.0
Lenaustraße,Q84280,338,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q153765,1.0
Rudolf-Harbig-Straße,Q712535,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,Q2899,1.0
Immanuel-Kant-Weg,Q9312,2995,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2274928,1.0
Franz-Knöbel-Straße,Q55843028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.0,0.0,0.0,Q180248,1.0
Haydnweg,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q5839,1.0
Ricarda-Huch-Weg,Q60785,396,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,Q7036,1.0
Zeppelinstraße,Q75780,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.0,Q181745,1.0
Theodor-Storm-Straße,Q26993,838,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q130096,1.0
Lise-Meitner-Straße,Q56189,311,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q7036,1.0
Max-Planck-Straße,Q9021,543,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q6968,1.0
Haydnweg,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2713,1.0
Max-Planck-Straße,Q9021,543,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,Q6916,1.0
Haydnstraße,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q10941,1.0
Mozartweg,Q254,6979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q2713,1.0
Johann-Heinrich-Pestalozzi-Weg,Q105428,701,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q6823,1.0
Haydnstraße,Q7349,2647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q4094,1.0
Pfarrer-Heinrich-Marx-Straße,Q1598270,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.0,0.0,0.0,0.0,Q5628,1.0
Hans-Sachs-Straße,Q19543,426,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.0,0.0,Q2758,1.0
Mozartstraße,Q254,6979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3898,1.0
Goethestraße,Q5879,8538,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.0,Q204860,1.0
Virchowstraße,Q76432,699,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.25,0.25,0.25,0.25,Q2758,1.0
Arminiusweg,Q68880,542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,Q7036,1.0
Eichendorffstraße,Q77204,747,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,Q7036,1.0
Albert-Schweitzer-Straße,Q49325,750,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.1666666666666666,0.0,Q1618131,1.0
