osm_id	name	street_type	wikipedia	wikidata	etymology_wikidata	etymology_wikipedia	etymology_description	local_name	geometry	name_de	name_en	name_fr	name_es	name_ru
689064327	Hohenhorster Weg	track							LINESTRING(8.7535767 53.0411034,8.7536053 53.0411396,8.7536055 53.0411811,8.7535863 53.0412511,8.7535843 53.0413175,8.753588 53.041353,8.7535982 53.0413883)					
689064328	Hohenhorster Weg	residential							LINESTRING(8.7461602 53.0416105,8.7470518 53.0413411)					
689068799	Schweinekamp	unclassified							LINESTRING(8.7499271 53.0378409,8.7501281 53.0377439,8.7502153 53.0376796,8.7502756 53.0375974,8.7502732 53.0375062,8.7502428 53.0374178,8.7501699 53.0372341,8.7500414 53.0370187)					
689521559	H.-H.-Meier-Allee	service							LINESTRING(8.8539597 53.0969625,8.8535394 53.0967936)					
689534312	H.-H.-Meier-Allee	residential							LINESTRING(8.8425195 53.0887285,8.8426389 53.0888044,8.8431497 53.0891435)					
689534313	H.-H.-Meier-Allee	residential							LINESTRING(8.8430393 53.0892521,8.8424759 53.0889201,8.8424345 53.0888932,8.8423016 53.0888066)					
690432922	Gehölzlehrpfad	path							LINESTRING(8.749635 53.0413788,8.7499639 53.0415203)					
692619069	Süd-Allee	unclassified							LINESTRING(8.9008627 53.0554221,8.9000348 53.055402,8.8999799 53.0553932,8.8999088 53.0553595)					
693535202	Barkhausenstraße	secondary							LINESTRING(8.5714374 53.5492114,8.5716457 53.5489789)					
693565392	Columbusstraße	primary							LINESTRING(8.5740535 53.5463749,8.57394 53.5464816,8.5735636 53.5468355,8.5734953 53.5469035,8.5734194 53.546979)					
693619682	Bürgermeister-Smidt-Straße	tertiary	de:Bürgermeister-Smidt-Straße (Bremerhaven)					Bürger	LINESTRING(8.572884 53.5501206,8.5729421 53.5500333,8.5730916 53.5497758,8.5731315 53.5497359,8.5734096 53.5494501,8.5741274 53.5486911)					
693807751	Bürgermeister-Smidt-Straße	tertiary	de:Bürgermeister-Smidt-Straße (Bremerhaven)					Bürger	LINESTRING(8.5664744 53.5594638,8.5665045 53.5594161,8.5666214 53.5592308,8.5668474 53.5588421,8.5670302 53.5584828,8.5674287 53.5576998,8.56753 53.5575008,8.5675385 53.5574839,8.5675562 53.5574492,8.5678666 53.5568731,8.5679873 53.5566492,8.568333 53.5560076,8.5683869 53.5559122,8.5684631 53.5557975,8.5687367 53.5554939,8.5688248 53.5554019,8.5689124 53.5553143,8.5694586 53.5547365,8.5697031 53.5544792)					
693811706	Barkhausenstraße	secondary							LINESTRING(8.5673531 53.5534894,8.5674779 53.5533629,8.5687361 53.5520436)					
693931827	Am Strom	service							LINESTRING(8.5768418 53.5396964,8.5766773 53.5399049)					
693931828	Am Strom	service							LINESTRING(8.5766773 53.5399049,8.5764501 53.5401379,8.5762253 53.5404092,8.5757601 53.5409501,8.5754492 53.5412389,8.5753478 53.5413094,8.5738984 53.5423794)					
693968857	Funkschneise	unclassified							LINESTRING(8.9100737 53.0491544,8.910333 53.0490955,8.9105877 53.0490699,8.9112929 53.0490866,8.9123133 53.0489313,8.9126537 53.0488795,8.9135957 53.0487943,8.9138363 53.0487568)					
693971666	Contrescarpe	footway							LINESTRING(8.7999649 53.0833409,8.7998349 53.0834347,8.7997389 53.0834841,8.7996355 53.0835253)					
693974678	Hochschulring	tertiary							LINESTRING(8.8621066 53.1072441,8.8623391 53.1069656)					
693974679	Spittaler Straße	residential							LINESTRING(8.8626636 53.106699,8.8628344 53.1066275,8.8629681 53.1065686)					
694130273	Gustaf-Erikson-Ufer	construction							LINESTRING(8.7552727 53.1046103,8.7555446 53.1047667,8.7563028 53.1052391)					
694133063	Gustaf-Erikson-Ufer	residential							LINESTRING(8.7552727 53.1046103,8.7551333 53.1045055,8.7541477 53.1037645,8.7532157 53.1030636)					
694138445	Barkhausenstraße	secondary							LINESTRING(8.5716457 53.5489789,8.5716848 53.5489361)					
694138448	Schleusenstraße	tertiary							LINESTRING(8.5717644 53.5522948,8.5711864 53.5521033)					
694138449	Bürgermeister-Smidt-Straße	pedestrian	de:Bürgermeister-Smidt-Straße (Bremerhaven)					Bürger	LINESTRING(8.5751722 53.5476435,8.5752755 53.5475472)					
694138454	Columbusstraße	primary							LINESTRING(8.5807488 53.5395987,8.5809151 53.5395427)					
694138456	Van-Ronzelen-Straße	unclassified							LINESTRING(8.5805118 53.5391214,8.5807098 53.5392737,8.5808197 53.5394171,8.5808406 53.5394471)					
694138458	Van-Ronzelen-Straße	unclassified							LINESTRING(8.5807488 53.5395987,8.580675 53.539504,8.5805731 53.5393311,8.5805118 53.5391214)					
694138459	Friedrich-Ebert-Straße	secondary	de:Friedrich-Ebert-Straße (Bremerhaven)						LINESTRING(8.5975305 53.5355039,8.5975745 53.5354627,8.5976647 53.5353704)					
694138460	Friedrich-Ebert-Straße	unclassified	de:Friedrich-Ebert-Straße (Bremerhaven)						LINESTRING(8.5975305 53.5355039,8.5974428 53.5354336)					
694139339	Lohmannstraße	tertiary							LINESTRING(8.5618167 53.5544712,8.5615238 53.5547869,8.5613795 53.5549925,8.5612559 53.5551272)					
694139340	Lohmannstraße	tertiary							LINESTRING(8.5613859 53.5548152,8.5618167 53.5544712)					
694139341	Lohmannstraße	tertiary							LINESTRING(8.5612559 53.5551272,8.5612678 53.55495,8.5613859 53.5548152)					
694435292	Be-/Entladung LKW	service							LINESTRING(8.5296419 53.5917614,8.5309079 53.5918887,8.5309336 53.5920031,8.5308988 53.592148,8.5303655 53.5927419,8.5301716 53.5927387,8.5301023 53.5927376,8.5300648 53.592737,8.5300219 53.5927363,8.5299826 53.5927356,8.529945 53.5925526,8.5298404 53.5924348,8.5297251 53.5924937,8.5296285 53.5921992,8.5295883 53.5919906,8.5296419 53.5917614)					
700651622	Werner-von-Siemens-Straße	residential							LINESTRING(8.8873602 53.1043923,8.8890072 53.1042219)					
701409172	Achterdiek	residential							LINESTRING(8.9016917 53.0886274,8.9017226 53.0885747,8.9017863 53.0885028)					
701409173	Achterdiek	residential							LINESTRING(8.9017863 53.0885028,8.9018354 53.0884493)					
701409174	Achterdiek	residential							LINESTRING(8.9022149 53.088005,8.9023268 53.0878994,8.9024293 53.0878027,8.9024945 53.0877411)					
701409175	Achterdiek	residential							LINESTRING(8.9024945 53.0877411,8.9026028 53.0876097,8.9027706 53.0874042,8.9029774 53.0871462)					
701409176	Feußweg	footway							LINESTRING(8.9016826 53.0876876,8.9017151 53.0875712,8.9022868 53.0869342)					
702103351	Max-Säume-Straße	pedestrian							LINESTRING(8.9250687 53.0734047,8.9250671 53.0735976,8.9251038 53.0737509,8.9250968 53.0738495,8.9250935 53.0738863,8.9250896 53.0743138,8.9250893 53.0743456,8.9250879 53.0744924)					
702103353	Max-Säume-Straße	pedestrian							LINESTRING(8.9250879 53.0744924,8.9250875 53.0745364,8.9250868 53.0745614,8.9250856 53.0745992,8.9250822 53.0747104)					
702103354	Max-Säume-Straße	pedestrian							LINESTRING(8.9261654 53.0737197,8.9261658 53.0737559,8.9251038 53.0737509)					
705124698	Hansator	tertiary							LINESTRING(8.782648 53.0871113,8.7825465 53.0870397)					
706062854	Rudolf-Tarnow-Straße	footway							LINESTRING(8.8957962 53.0971789,8.8958976 53.0974966)					
706204792	Hermann-Ritter-Straße	tertiary							LINESTRING(8.7712374 53.078293,8.7707399 53.0784782,8.770687 53.078491,8.7705952 53.0785132)					
706204793	Hermann-Ritter-Straße	tertiary							LINESTRING(8.7753538 53.076879,8.7752735 53.076901)					
706204794	Simon-Bolivar-Straße	tertiary							LINESTRING(8.7754888 53.0768395,8.7753538 53.076879)					
706204795	Alter Schutzdeich	footway							LINESTRING(8.7703832 53.0786792,8.7664222 53.0747356,8.7663041 53.0746341,8.7659198 53.0742686)					
707388210	Im Achterkamp	residential							LINESTRING(8.9014832 53.0936056,8.9014994 53.0935826,8.9016183 53.0934142,8.9016901 53.0933125,8.9017171 53.0932743,8.9019661 53.0929216,8.9022961 53.0924543,8.9024673 53.0922118,8.9026142 53.0920037,8.902624 53.0919899,8.9027989 53.0917421,8.9028726 53.0916378,8.9029381 53.0915455,8.9031117 53.0913008,8.9032249 53.0911398,8.9034196 53.0908629,8.9034741 53.090783,8.9035563 53.0906693,8.9035762 53.0906412,8.9036001 53.0906073,8.9039195 53.0901548)					
707388211	Achterdiek	service							LINESTRING(8.8960411 53.0930504,8.8984326 53.0931056)					
709352663	Hemelinger Hafendeich	path							LINESTRING(8.8799824 53.0588792,8.8801868 53.0588356,8.8810473 53.0586566)					
709379931	Hohentorsheerstraße	unclassified							LINESTRING(8.7806282 53.0681664,8.780505 53.0680708)					
709379932	Am Hohentorsplatz	tertiary							LINESTRING(8.7877444 53.0738047,8.7880434 53.0736282,8.7881841 53.0735451,8.7884855 53.0733407)					
709379933	Am Hohentorsplatz	tertiary							LINESTRING(8.7876379 53.0739874,8.7874867 53.0740801)					
709379934	Am Hohentorsplatz	tertiary							LINESTRING(8.7879096 53.073837,8.7876379 53.0739874)					
709379935	Am Hohentorsplatz	tertiary							LINESTRING(8.7874867 53.0740801,8.787001 53.074349,8.7869441 53.0743805,8.7867559 53.0744672)					
709379936	Am Hohentorsplatz	tertiary							LINESTRING(8.7884855 53.0733407,8.7888028 53.0731587,8.7890064 53.0730308)					
709379937	Hohentorsheerstraße	unclassified							LINESTRING(8.7886623 53.0728331,8.7887383 53.0728782)					
711400148	Osterdeich	primary	de:Osterdeich						LINESTRING(8.8478762 53.0660731,8.8467944 53.0662852,8.8458523 53.0664645,8.8448968 53.0666407,8.8444321 53.0667242,8.8439826 53.0668064)					
711401680	Marie-Stritt-Straße	residential							LINESTRING(8.8363698 53.0521298,8.8365815 53.0521165,8.8380705 53.0520471)					
711401681	Louise-Ebert-Weg	service							LINESTRING(8.8391514 53.0541462,8.836015 53.0545518)					
711401683	Friedl-Dicker-Straße	service							LINESTRING(8.8358592 53.0539356,8.8388014 53.0534014)					
711401684	Ella-Ehlers-Weg	path							LINESTRING(8.8366932 53.0529628,8.8384304 53.0526518)					
711877616	Friesenwerder	secondary							LINESTRING(8.7879994 53.0762189,8.7880233 53.0762546,8.7881094 53.0763829)					
712524513	Osterstraße	service							LINESTRING(8.8016235 53.0708163,8.8015676 53.0709927)					
714880749	Johannisburger Straße	living_street							LINESTRING(8.580659 53.5842483,8.5801677 53.5828432)					
714880750	Strödacker	residential							LINESTRING(8.5888811 53.5819754,8.5863132 53.5828483,8.5840535 53.5836247)					
714886038	Rembertiring	secondary							LINESTRING(8.8148546 53.079677,8.8153667 53.0794067)					
714886039	Rembertiring	secondary							LINESTRING(8.8144569 53.0798873,8.8148546 53.079677)					
714886040	Rembertiring	secondary							LINESTRING(8.8153667 53.0794067,8.8156397 53.0792776,8.8160178 53.0791235)					
714886041	Rembertiring	secondary							LINESTRING(8.8126383 53.0808558,8.8128249 53.0807495)					
717328557	Carsten-Börger-Straße	unclassified							LINESTRING(8.5996624 53.4924445,8.5996708 53.4924245,8.5997255 53.4921178,8.5997497 53.4919777)					
717794411	Anna-Stiegler-Straße	residential							LINESTRING(8.8277447 53.0361935,8.8278924 53.0361925,8.8281204 53.0361912)					
719037135	Senator-Blase-Straße	unclassified							LINESTRING(8.7309699 53.0916547,8.7308904 53.0916402,8.7299865 53.0914464,8.7291002 53.0912568,8.7286358 53.0911574,8.7281544 53.0910544,8.7280474 53.0910315,8.7257071 53.0905307,8.7247207 53.0903196)					
719037136	Wendeschleife Huchting	unclassified							LINESTRING(8.7423342 53.0485703,8.7418043 53.0484792)					
719481756	Borchshöher Straße	tertiary							LINESTRING(8.6343984 53.182946,8.6343566 53.1829089,8.6341829 53.1827547)					
720975704	Breitenweg	secondary							LINESTRING(8.8115814 53.0816375,8.8115563 53.0816494,8.8115114 53.0816706,8.8111191 53.0818643)					
722072435	Stresemannstraße	primary	de:Stresemannstraße (Bremerhaven)						LINESTRING(8.5965021 53.5675142,8.5965452 53.5675677)					
725100792	Julius-Brecht-Allee	secondary	de:Julius-Brecht-Allee						LINESTRING(8.8708255 53.0761368,8.8705081 53.075864,8.8703886 53.0757602)					
725140197	Werner-Niefer-Straße	service							LINESTRING(8.9031556 53.0626862,8.9058271 53.0626869)					
725140198	Werner-Niefer-Straße	service							LINESTRING(8.9030156 53.0626862,8.9031556 53.0626862)					
725679178	Wendeschleife Huchting	unclassified							LINESTRING(8.7421885 53.0484477,8.7417837 53.048378)					
726951972	Bremerhavener Heerstraße	secondary	de:Bremerhavener Heerstraße						LINESTRING(8.7043623 53.1733446,8.7043945 53.1733797,8.7045517 53.1735371,8.7048382 53.1738239,8.7053999 53.1743863,8.7055996 53.1745888,8.7057165 53.1746952,8.7057991 53.1747705,8.7058387 53.1748065,8.7061729 53.175088,8.7063983 53.175265)					
728184628	Isarstraße	residential							LINESTRING(8.6405363 53.5197778,8.640597 53.5198171,8.6407213 53.5199907)					
728184629	Isarstraße	residential							LINESTRING(8.6407213 53.5199907,8.6410685 53.5203533)					
729075196	Bismarckstraße	unclassified							LINESTRING(8.5999437 53.5362882,8.5996776 53.5362608)					
729748276	Solinger Straße	unclassified							LINESTRING(8.7748015 53.0609137,8.7749637 53.06082,8.7752639 53.0606543,8.7755616 53.060483)					
733116386	Bismarckstraße	unclassified							LINESTRING(8.6006402 53.5363306,8.5999437 53.5362882)					
733120561	Senator-Mester-Straße	unclassified							LINESTRING(8.7272271 53.097981,8.7271411 53.0979628,8.7263729 53.0978,8.7168751 53.0957872)					
734269519	Am Sodenmatt	footway							LINESTRING(8.7228806 53.0520594,8.7227538 53.0519237,8.7226691 53.0518183,8.722548 53.0516267,8.7224608 53.051443)					
735469081	Voßstraße	tertiary							LINESTRING(8.6005506 53.5277944,8.6006199 53.5275542,8.6007642 53.5270631,8.6011968 53.5255552)					
735469082	Schillerstraße	tertiary							LINESTRING(8.5970698 53.5253194,8.5969088 53.5267674,8.5968028 53.5269718,8.5967708 53.5270211,8.596719 53.5271209)					
735469084	Bismarckstraße	unclassified							LINESTRING(8.6007679 53.5363384,8.6006402 53.5363306)					
737440250	Am Burger Bahnhof	unclassified							LINESTRING(8.7042392 53.1609236,8.7041303 53.1611723,8.7039345 53.1616339)					
743152927	Horner Heerstraße	secondary							LINESTRING(8.8708731 53.091358,8.8708761 53.0913433,8.8708789 53.0913292,8.8709291 53.0912864)					
745711068	Georg-Wulf-Straße	primary							LINESTRING(8.7929513 53.0592646,8.7928826 53.0592268,8.7928625 53.0592174,8.7927749 53.0591727,8.792114 53.0588124,8.7920349 53.058766)					
746263806	Dwarsweg	service							LINESTRING(8.6012037 53.5651403,8.6012042 53.5651053,8.6011907 53.5645988,8.6012023 53.5645067,8.6012843 53.5639654)					
746411867	Schulstraße	residential							LINESTRING(8.7984778 53.0710375,8.797824 53.070694)					
746411868	Neustadtswall	residential							LINESTRING(8.7973081 53.0708607,8.7971031 53.0709269,8.7967804 53.0710345,8.7965032 53.071125,8.7963889 53.0711615,8.7963141 53.0711874,8.7957121 53.0713923)					
746411869	Süderstraße	residential							LINESTRING(8.7979465 53.0732823,8.7978829 53.0732099,8.7975102 53.072771,8.7971953 53.0724473,8.7964284 53.0719022)					
746418999	Osterstraße	secondary							LINESTRING(8.8011247 53.0715443,8.801234 53.0714402)					
751628695	Kommodore-Johnsen-Boulevard	residential							LINESTRING(8.7593584 53.0991704,8.7595225 53.0990698,8.7597703 53.0989181,8.7600123 53.0987698,8.7602888 53.0986004)					
751628696	Kommodore-Johnsen-Boulevard	residential							LINESTRING(8.7604276 53.098704,8.7601554 53.0988645,8.7596618 53.0991555,8.7594974 53.0992524)					
751628697	Birkenfelsstraße	residential							LINESTRING(8.7593584 53.0991704,8.7594974 53.0992524)					
751628698	Birkenfelsstraße	residential							LINESTRING(8.7594974 53.0992524,8.76061 53.0999239)					
753577009	Hanseatenhof	pedestrian							LINESTRING(8.8037516 53.0787367,8.8036451 53.0787672)					
753577010	Hanseatenhof	pedestrian							LINESTRING(8.8046334 53.0782739,8.8044859 53.0784224)					
753577013	Ansgarikirchhof	pedestrian							LINESTRING(8.8028465 53.0785478,8.8031219 53.0789092)					
753577014	Ansgarikirchhof	pedestrian							LINESTRING(8.8035574 53.078791,8.8031219 53.0789092)					
753577432	Papenstraße	pedestrian							LINESTRING(8.8047171 53.0786249,8.8044859 53.0784224)					
756776485	Dobbheide	tertiary							LINESTRING(8.6264094 53.1841665,8.6262673 53.1839618,8.6262198 53.1838361)					
756776486	Am Burger Bahnhof	unclassified							LINESTRING(8.7045129 53.1602562,8.7044197 53.1604835,8.7043079 53.160756)					
756776487	Am Burger Bahnhof	unclassified							LINESTRING(8.7043079 53.160756,8.7042392 53.1609236)					
757462336	Huckelriede	tertiary							LINESTRING(8.818692 53.0519256,8.8188699 53.0518338,8.8189111 53.0518203,8.8189593 53.051805)					
757674889	Seeborg	tertiary							LINESTRING(8.5894744 53.4883494,8.5887862 53.4884465,8.5881827 53.4885122,8.587644 53.4885537,8.5874536 53.4885597,8.5872683 53.4885591)					
758257352	Debstedter Weg	tertiary							LINESTRING(8.6010424 53.5912874,8.601081 53.5913022,8.601467 53.5914399,8.601585 53.5914601,8.6016921 53.5914522)					
758257354	Otto-Brenner-Platz	service							LINESTRING(8.6219121 53.5940953,8.621816 53.5942289)					
758257355	Vieländer Weg	unclassified							LINESTRING(8.6381721 53.5198222,8.6377771 53.5195913,8.6373688 53.5193558)					
758257356	Vorarlberger Straße	tertiary							LINESTRING(8.6346147 53.5210267,8.6346636 53.5210497,8.6348491 53.5211371,8.6353946 53.5213843)					
758257357	Altonaer Straße	tertiary							LINESTRING(8.5971045 53.5233016,8.5973623 53.5233089,8.5975847 53.5233152,8.5981417 53.523331,8.598635 53.5233443,8.5986409 53.5233451)					
758560763	Amerikaring	unclassified							LINESTRING(8.5471402 53.5839174,8.5472233 53.5839038,8.5472628 53.5838973,8.549465 53.5835545,8.5510609 53.583306,8.5514218 53.5841571,8.551545 53.5844608)					
759045277	Basdahler Straße	service							LINESTRING(8.749469 53.1226924,8.7493873 53.1226672,8.7492337 53.1226246,8.7490721 53.1225864,8.7489232 53.1225574,8.7488683 53.1225687,8.7487576 53.1226318,8.7485142 53.122835)					
759231403	Habenhauser Landstraße	tertiary	de:Habenhauser Landstraße						LINESTRING(8.835977 53.0508959,8.8349365 53.0507775,8.8348634 53.0507699,8.834763 53.0507595,8.8333287 53.0506059,8.8318089 53.050444)					
759231404	Habenhauser Landstraße	tertiary	de:Habenhauser Landstraße						LINESTRING(8.8391976 53.0507839,8.8390971 53.0507938,8.837982 53.0509034,8.8374918 53.0509465)					
759231405	Habenhauser Landstraße	tertiary	de:Habenhauser Landstraße						LINESTRING(8.8364297 53.0509378,8.8366154 53.0509338,8.8369158 53.0509451,8.837247 53.0509459,8.8374918 53.0509465)					
760233251	Steindamm	unclassified							LINESTRING(8.7080749 53.1673656,8.7080024 53.1670538)					
760562305	Burgdammer Postweg	residential							LINESTRING(8.7086367 53.167858,8.7087386 53.1681478,8.708265 53.1698713)					
762441596	Minni-Boh-Weg	residential							LINESTRING(8.6371272 53.5412667,8.6370309 53.5413314,8.636822 53.5414685,8.6368402 53.5417113,8.6371901 53.5420353,8.6374427 53.5422594)					
